Date,Temperature(C),Precipitation(mm),GHG_Emissions(metric_tons_per_capita),Humidity(%),Solar_Radiation(W/m^2),Windspeed(km/h),Atmospheric_Pressure(hPa),Cloud_Cover(%),Ozone_Concentration(DU),Sea_Level_Rise(mm),Season
17-08-2015,35.0461766,3.776306428,4.896965547,38.25047091,1049.424819,135.3629586,1028.121172,66.07347672,291.5163383,5.081692365,summer
18-08-2015,7.572322968,32.3342489,8.028700492,90.96340832,512.9281293,38.92263195,961.3926571,34.21171909,473.5028469,10.70481211,winter
19-08-2015,19.0614246,42.32496369,9.742856253,98.00511169,304.645788,10.02219217,1031.533217,6.727958529,282.2756282,15.25086969,spring
20-08-2015,14.88573859,47.24932012,7.916919689,21.92397021,637.9681569,46.0719296,1042.27381,73.04262136,420.685731,-3.405025624,spring
21-08-2015,26.35072671,3.834003603,7.7991991,17.46636895,248.5962483,64.93219683,1003.337355,80.78683781,499.5156164,7.293120224,summer
22-08-2015,29.79945425,32.99627727,2.010909051,90.78430352,745.6159268,142.7136417,960.5437043,29.87399556,450.0752761,-9.527944474,spring
23-08-2015,13.70316174,53.34304463,2.704395706,90.89885729,734.2219477,64.52111852,962.3249547,78.45778641,342.5835089,-4.691625623,spring
24-08-2015,28.05026453,162.2918899,1.450648193,62.66779563,639.8927074,13.80852759,969.4182492,45.74906954,237.3776188,3.127204571,spring
25-08-2015,34.18804251,1.268239608,5.092037429,89.93091237,764.1031381,22.03330143,968.5259533,72.95027624,489.8767322,27.47377272,spring
26-08-2015,29.80972466,56.39417219,10.77784388,93.74693894,1172.846849,52.90992125,1044.487011,64.52940576,416.206834,25.33156131,spring
27-08-2015,14.2627251,3.218255342,4.243987492,59.9850609,521.6050202,27.62817386,1030.029466,92.98720247,451.3933249,10.95369065,spring
28-08-2015,15.76035156,8.648876657,10.26855312,71.7875366,565.0521223,9.08508534,981.8141824,32.79961573,371.8419756,14.17637493,spring
29-08-2015,17.87293397,9.516152477,0.196626516,65.22154736,401.430752,26.28897921,1031.65768,11.00435517,343.4978324,1.531229666,spring
30-08-2015,29.46804099,19.93980256,3.64239833,25.71392333,302.9002013,15.82361817,1027.213514,78.82787883,223.5256949,16.79429933,summer
31-08-2015,24.29057493,88.98137832,2.230717372,49.26122324,418.1059188,30.40474409,985.5264892,81.27940878,218.5869048,-0.514995786,spring
01-09-2015,7.419718726,96.9795471,6.320264844,71.32458971,333.901889,149.4681469,952.9985017,2.611067944,374.626944,-9.899607611,spring
02-09-2015,19.84024949,23.49633462,6.086472957,64.92420075,575.7160283,66.81128372,950.8745017,12.6130705,256.6251545,28.52943385,spring
03-09-2015,36.35650505,28.22035981,0.022623221,29.35880401,356.644893,98.78991997,982.5623353,83.22027882,402.481945,5.265153033,summer
04-09-2015,29.85851546,12.23309037,2.505142721,91.87832408,669.0833717,24.7922872,954.5395395,60.06054791,487.1358441,10.90882866,spring
05-09-2015,13.9918366,28.32694157,8.469014508,80.56615057,414.9411508,127.3937555,962.1095042,45.28275363,306.7552108,-5.996298498,spring
06-09-2015,4.640587802,16.06776405,7.892372696,16.16118129,567.1460269,40.0359195,975.4439514,82.67046976,421.0890612,11.09266085,winter
07-09-2015,15.01017037,9.611482729,2.485345378,40.96705162,242.1843985,147.3735767,967.9021542,24.60046991,473.3966099,26.09413334,spring
08-09-2015,19.96620386,8.626566071,2.770093125,99.59843181,280.3470584,125.5061744,964.4772426,32.48783264,453.0954182,25.10595817,spring
09-09-2015,15.88677843,74.72676247,4.64039303,45.08290303,775.528005,142.6307168,976.2143089,77.35190804,225.1811152,13.11760491,spring
10-09-2015,10.18308374,6.218468368,2.367141532,69.70869902,721.8586216,100.2453042,1023.68922,59.10327063,403.2174941,24.26958667,spring
11-09-2015,25.85907584,47.86012501,6.217200144,19.06098047,288.3391802,98.71376834,994.4435815,20.84186591,290.7690289,4.569615298,summer
12-09-2015,-3.89987178,9.165022586,4.393359653,37.98316009,424.2904258,126.1645697,1016.320082,89.39817353,470.8622206,-2.298892198,winter
13-09-2015,31.21365403,90.95840973,7.917598674,89.38484684,343.627684,107.3043389,1042.876115,99.43444881,251.2261159,6.865234781,spring
14-09-2015,27.54936881,16.04244079,4.255601634,55.94855158,977.2025956,90.92831128,950.1354542,14.45522295,266.7366937,22.38529015,spring
15-09-2015,24.26970409,2.296620457,7.666807386,84.26010201,501.2923742,53.74032454,1045.124977,29.65181576,347.5709428,18.27445385,spring
16-09-2015,25.95784251,30.08067511,3.445179498,10.68935244,546.5596288,33.43002947,977.9139753,74.94628146,299.1590833,5.385650522,summer
17-09-2015,17.15994442,425.1430229,3.510663811,69.9526724,831.3858276,117.3366719,978.7507843,12.34589204,307.8270868,3.660054079,spring
18-09-2015,19.72884223,83.86900491,4.855138866,36.99354513,458.1020035,57.9074827,1012.940907,46.45689313,327.3419897,28.57295239,spring
19-09-2015,34.6982519,42.22903522,0.345543516,87.46989377,515.5870002,9.180733925,986.0854696,21.84291229,243.1260595,0.53506948,spring
20-09-2015,18.47882561,10.50142211,4.777753947,94.96419393,977.6915046,71.94331154,958.0458039,66.43867852,228.7767876,2.325661809,spring
21-09-2015,23.84209024,6.25010993,8.290635015,71.88570572,973.9842622,98.62674999,1021.144757,35.97896734,257.8760798,3.891716505,spring
22-09-2015,25.26935705,91.17815615,1.562993736,23.14709197,765.027347,3.455769981,968.3188227,84.81632554,360.2194401,21.31870489,summer
23-09-2015,21.05369146,77.48948964,7.986310116,52.12965616,714.8753035,105.7681614,1042.937187,45.82693872,320.3988031,24.00640827,spring
24-09-2015,17.85935405,31.01236366,5.226729851,51.80458408,299.1104578,33.70245266,1048.78637,53.65147537,399.1942735,-1.31651642,spring
25-09-2015,2.533764789,27.35803142,5.534571969,84.72685499,620.5013879,33.35358637,968.1223609,88.89962583,407.9317782,6.295066895,winter
26-09-2015,28.15739989,69.04997802,6.220424888,51.45540772,401.7936118,84.43222625,1025.368618,76.85756311,389.1319249,24.6158406,spring
27-09-2015,30.77823553,38.39759353,4.117568207,39.93713781,902.7264116,50.59413138,1049.18235,80.88435716,268.174183,2.542706164,summer
28-09-2015,20.7266985,25.88993158,6.052044165,65.0216411,790.7337951,67.58756063,1045.530747,1.249540377,386.6986576,6.153278751,spring
29-09-2015,32.43315355,14.49895918,4.301827739,68.23740063,515.4353237,76.95638237,1006.491482,65.73673703,368.8881083,12.1464934,spring
30-09-2015,23.79907971,6.537534826,3.2414098,82.89531443,688.6039703,138.1534757,981.2027369,46.59486099,391.278742,15.65771524,spring
01-10-2015,0.392176861,45.16791977,8.53438612,91.03972448,563.1827775,30.73508522,951.166368,88.36938609,274.7300094,2.144721862,winter
02-10-2015,9.454258755,87.44903766,1.268844212,90.09611762,261.0799929,69.64606909,1039.823564,3.826447013,496.5481541,13.03473349,spring
03-10-2015,15.10991344,68.55710938,3.518101079,66.40516828,958.8479303,117.8980607,953.5594749,84.47402891,496.1858381,18.97680097,spring
04-10-2015,13.89961622,59.58878338,7.483185213,57.18515852,1088.07599,30.77508158,1007.642214,13.54987183,463.6360139,-6.396427667,spring
05-10-2015,20.74251958,132.14973,2.249291726,82.10990546,1123.381104,12.35725319,968.614944,59.18472608,271.4701912,29.97287552,rainy
06-10-2015,10.82068935,25.08641837,4.476192033,37.61106754,968.1114639,2.664675856,974.198314,72.65308569,425.8041759,27.30993495,spring
07-10-2015,37.03470517,7.379636264,0.880427059,78.21379288,1003.798152,15.5599498,952.3351623,19.75470978,237.662755,-3.883269509,spring
08-10-2015,-1.527326207,5.376426715,3.741312956,55.54926365,161.2973528,41.18858081,953.6906305,16.6692015,475.0855677,3.277894006,winter
09-10-2015,19.19103787,155.0680592,0.685423347,21.12857839,960.0801954,61.38846678,985.0205701,68.22876968,267.206416,1.259415605,spring
10-10-2015,12.50550209,44.45375011,2.829448672,77.7580114,433.7548433,89.06608651,1037.756001,16.72211781,332.3049252,-9.117020049,spring
11-10-2015,6.96937142,83.2457451,5.496746388,68.36229423,251.6031289,30.01357659,1006.583331,51.30356454,393.0794635,10.07904392,spring
12-10-2015,25.89682867,38.34612931,4.829251912,17.4181517,674.086604,40.45435897,1003.830649,26.2520416,309.8855633,-3.670872691,summer
13-10-2015,9.885222871,25.41597139,8.281447237,50.53318086,727.4259407,104.8620659,1012.030224,3.16632293,271.5859104,-4.53007212,winter
14-10-2015,20.40364094,11.17403359,7.158066891,53.78452437,633.2908014,136.3511915,1003.533368,6.710926969,437.8578442,-1.571202775,spring
15-10-2015,10.48822164,97.03908682,3.903271925,68.8160889,818.0627061,20.32721216,980.4244554,13.14107921,443.7553204,20.38306766,spring
16-10-2015,0.955336529,3.281101385,7.856798959,71.06393193,885.6410442,70.87726824,1037.997035,54.52569939,343.1704026,-4.832479577,winter
17-10-2015,17.77196002,115.2458267,4.579890066,27.14735938,250.8244955,44.31268356,997.5603316,21.14304216,289.6770244,15.13882329,spring
18-10-2015,23.0574022,11.47146193,2.958225419,13.03290712,778.6164474,79.19553832,1025.265174,84.94930941,412.8322105,1.631326536,spring
19-10-2015,14.02057933,0.478837851,1.290540397,81.46656536,159.8971254,17.86967018,1041.204575,2.720834068,470.0010683,-7.263828276,spring
20-10-2015,33.16393837,5.485002287,9.384067061,98.3435214,593.6412167,40.6558613,950.372731,65.94860588,441.1339497,29.11784003,spring
21-10-2015,22.95798057,107.4969396,8.825589688,94.66186152,210.0545385,106.329265,997.8137594,8.950990899,368.3862262,15.9095332,rainy
22-10-2015,27.24432942,3.828243549,4.392526255,55.07197013,594.5771678,122.8964938,1010.46157,89.0366619,217.9020358,-1.855584593,spring
23-10-2015,13.42870642,21.94390172,4.749635599,57.60395755,292.9875196,93.24681675,1000.239301,4.116640772,475.7514194,10.24717706,spring
24-10-2015,13.6857613,14.40521281,4.297492528,93.75183127,907.8733028,141.6688461,1040.241573,14.30286085,472.5651857,5.541585872,spring
25-10-2015,16.60900121,1.877547308,0,58.9731699,1089.538757,97.9350774,1044.004811,27.76802548,276.8410201,-2.985643584,spring
26-10-2015,16.46871938,37.90742153,4.670189168,34.98984256,286.4940212,111.9889635,963.4289541,10.06025717,405.9753458,28.44766702,spring
27-10-2015,15.37819599,319.833851,0,70.98317499,910.3218947,53.61408091,980.2461791,91.15219779,312.1029804,24.37290851,rainy
28-10-2015,8.904764445,95.86867892,1.458068048,52.94784482,260.7706264,25.48024121,976.3879706,13.23756409,266.0132915,4.769466995,spring
29-10-2015,27.90542607,9.249813847,4.960469195,80.6500359,577.0906865,98.68159641,999.6768139,8.299514802,203.2133682,22.43272349,spring
30-10-2015,5.329557368,107.8446509,7.436579428,80.49760964,788.0881214,137.8630298,988.2105055,5.983477857,309.5400815,-2.415864641,rainy
31-10-2015,26.25862608,30.05516019,0,94.23628544,691.4988175,147.2851499,985.9216188,80.60067818,263.3125052,-6.998000042,spring
01-11-2015,28.2971871,15.95867459,4.515815193,22.40382954,162.8670098,67.50706325,1003.390073,64.98760476,207.1107904,11.06471931,summer
02-11-2015,17.13060015,51.12506278,4.783053661,56.91969327,498.9104696,80.95602629,999.0066456,75.69054181,358.0058299,5.698216155,spring
03-11-2015,45.35267555,12.21164486,4.509162817,80.72748331,617.1773993,46.68225827,996.5375334,70.49429096,269.752736,-7.206939126,spring
04-11-2015,20.09155611,105.868298,5.986800895,49.13572827,530.5377139,100.8772187,961.3213966,96.79251301,376.6272223,15.21947677,spring
05-11-2015,17.07342409,48.9328064,7.311796532,66.41955217,832.0484129,114.7831172,1003.926621,76.84747216,325.4765037,22.78489782,spring
06-11-2015,17.53223901,7.310391831,5.13244581,83.53285523,1076.990443,6.179481158,955.8960617,38.25533081,302.3978331,11.09275747,spring
07-11-2015,30.85956527,42.27401084,9.616704242,52.60298507,834.4277285,126.994323,1011.634936,28.97839554,312.7956618,-7.843486345,spring
08-11-2015,17.34703679,35.70537021,4.344953578,46.74534876,748.958688,77.06974861,1012.343772,29.19932446,372.168198,5.097270338,spring
09-11-2015,26.35056818,31.88141675,1.949220599,26.25012614,263.9721528,86.95723845,976.0590615,31.27121616,450.1978683,0.032064091,summer
10-11-2015,6.480000319,22.7046181,10.43504202,84.20948975,483.7325967,30.93392069,963.5312819,18.6375571,400.7993338,-4.058090514,winter
11-11-2015,21.4657562,32.14224346,12.33390745,81.62010564,703.115991,1.545073676,1029.827468,39.31396328,233.166971,9.969544555,spring
12-11-2015,29.86769596,44.09585219,6.796942729,76.88354027,1127.450727,142.8304975,1027.03828,11.00700505,370.0997705,-7.38559058,spring
13-11-2015,19.59201574,66.13205838,0,45.39843578,435.2601432,139.2600599,1044.60074,29.71395685,430.6726106,-7.473839566,spring
14-11-2015,12.43696477,124.9759939,5.793916196,62.48715882,471.7536024,116.151027,994.6309342,17.51516031,293.3205477,21.06869167,spring
15-11-2015,17.14965747,2.269961001,2.918410505,21.15881044,748.5154096,71.03959962,981.5551594,91.96269843,388.4115324,7.101211923,spring
16-11-2015,5.756396233,42.12228475,9.460984578,38.7566953,1089.670096,47.64315046,980.2608007,46.12477014,200.1333903,19.78649073,winter
17-11-2015,29.12325218,69.71108049,4.964985463,49.19742642,697.5197912,23.41171614,968.0183344,82.2603432,481.9248754,3.063927599,spring
18-11-2015,32.20384653,6.139698474,2.961274181,13.91853185,291.8528356,12.13806125,984.9732781,58.84531922,280.3189344,4.006851381,summer
19-11-2015,18.73132104,121.2363897,6.018165627,19.32288598,183.0265824,68.59576116,962.7797491,59.85359303,471.7969132,7.130038596,spring
20-11-2015,35.13037581,14.05119847,8.868597105,84.67520487,1077.892187,118.8370846,1037.203607,0.320512663,264.9950339,2.179686998,spring
21-11-2015,27.41047761,89.58754923,2.555332586,97.40835182,836.9370243,108.8883297,984.6880782,1.275638277,468.8667733,12.36176827,spring
22-11-2015,20.18355857,54.23645515,7.324617796,38.97911477,342.576419,113.3900981,1004.727938,27.8760279,366.3870576,-7.084358569,spring
23-11-2015,33.4500374,40.99753069,0,19.60665793,896.9507736,17.79752425,956.6583552,5.908054035,254.7465155,12.29468703,summer
24-11-2015,27.1278216,101.7204922,4.741058455,94.18531095,891.5341844,129.4123643,978.0734153,27.72060972,295.7556384,18.54930595,rainy
25-11-2015,31.88749201,174.0680506,0.864130134,92.28803923,949.3369444,120.5958554,972.3541537,61.80185487,448.9831372,29.68877109,rainy
26-11-2015,33.92099924,292.6872511,2.452797796,68.91927239,1081.391544,14.113319,1038.696293,70.91517864,485.8260919,15.4995779,spring
27-11-2015,17.60876556,57.48701905,8.574919034,40.47316056,267.2354878,53.47992133,968.0015108,61.22863999,462.9526,18.3581923,spring
28-11-2015,26.89044144,20.70998902,3.947365446,20.13132345,1152.418652,56.28363048,1029.552713,55.44095245,461.4464848,13.80798461,summer
29-11-2015,0.679039958,103.8519207,2.814221321,94.55440016,1198.374641,110.266739,978.2668542,8.127507881,201.2947902,28.03824088,rainy
30-11-2015,8.381730606,53.11618422,8.51525556,92.83424837,115.935198,129.07251,971.116368,12.82922385,334.5163858,22.39094899,spring
01-12-2015,25.04607687,19.52851925,6.735502248,76.88819149,200.4339981,56.35884571,950.966,4.103401125,451.1095273,14.60595003,spring
02-12-2015,23.6322821,134.6812137,0,94.04976699,577.3474351,19.62583263,979.156191,81.24309799,210.5642611,3.307139081,rainy
03-12-2015,10.50115384,68.84699216,4.790119893,22.57843891,137.8595189,12.38425254,957.0288264,32.35705502,408.2259967,2.977360314,spring
04-12-2015,16.21542937,30.14958626,5.187463316,19.83248705,908.3871687,95.82631179,986.2131739,40.23329083,350.3309832,20.13093589,spring
05-12-2015,23.56459685,30.30176147,7.342674061,27.2836355,815.8031337,74.69672178,955.2904143,62.41694403,437.1134799,27.1439848,spring
06-12-2015,19.95662547,275.1880563,4.149323088,29.39431154,953.4425241,135.3072287,956.4226368,96.89072969,278.2372048,29.42483724,spring
07-12-2015,17.71566172,23.39701633,10.82744724,84.44522102,1198.2584,143.0292164,985.4544463,61.50980398,464.6571885,0.493409926,spring
08-12-2015,5.897826758,4.940251268,5.863380422,92.95614222,1126.758074,134.7086369,994.8001516,11.7328303,289.024633,13.67797882,winter
09-12-2015,23.5047596,38.67032694,0.256346842,29.40313114,429.8342807,11.34503779,983.2412433,90.25834219,485.3582074,18.08004287,spring
10-12-2015,18.10439005,108.0777415,3.88051382,51.64252718,536.1107216,42.63957315,952.3694766,22.96399636,392.1423158,6.52163411,spring
11-12-2015,41.72794613,43.91601428,8.261236511,50.90363717,953.5638494,35.82111213,967.8093599,79.06365301,259.0953585,-5.631036017,spring
12-12-2015,34.04960462,78.77295743,4.113604636,26.008299,526.9667389,10.29947646,1043.904982,74.7617869,432.7822907,1.439494105,summer
13-12-2015,21.34461444,2.821359317,5.326800833,86.80125145,868.4980448,137.7408808,1007.173388,41.50722328,360.4357271,10.61955455,spring
14-12-2015,0.592228857,55.9501499,4.896234439,57.02435491,1110.484861,134.2179086,1035.398469,52.21929963,322.3588851,-5.399666201,spring
15-12-2015,44.24739793,4.125301606,0,60.96148216,546.4654296,58.61507424,955.1329516,22.86165069,341.6335593,2.519101138,spring
16-12-2015,28.16814378,40.63671872,3.778602615,33.25851694,716.5709184,143.806494,950.7572529,70.25914751,319.8012669,0.309722439,summer
17-12-2015,14.49430989,34.43459955,3.635421594,60.32426796,1025.607026,84.50184433,1028.175129,97.92666089,412.2396402,4.176380484,spring
18-12-2015,28.85934609,145.5736238,9.9522728,81.32859053,625.4369147,65.10474305,988.447972,42.71738097,277.6568664,17.47557013,rainy
19-12-2015,27.95419203,7.104936566,8.97995198,37.44383653,418.0447396,82.4475032,986.9143485,99.79166161,353.6232135,9.047830984,summer
20-12-2015,13.44326856,0.476836953,1.448144649,20.19656532,383.9859308,63.30833476,973.8218594,25.23974624,426.6285871,5.047278698,spring
21-12-2015,10.69322846,7.387587135,0.534006721,62.56361532,179.072198,43.78308402,966.0544127,12.06077752,243.083073,0.991178351,spring
22-12-2015,27.41863916,9.359035662,7.148128146,67.22475299,463.3986822,27.16532143,1032.845526,99.84892025,287.5505575,17.54623387,spring
23-12-2015,30.75510042,14.44490508,5.030422716,28.18576447,854.4451456,69.09377748,956.1406746,37.60755702,264.0357897,16.97722537,summer
24-12-2015,23.21151142,84.39396677,5.5128111,32.34741875,164.7257109,79.61652205,999.835546,85.93597779,371.572944,7.859264829,spring
25-12-2015,22.56054033,23.65087508,1.513339836,23.77619839,401.7203031,123.2432568,986.0432862,2.950913741,323.6179462,1.151420261,spring
26-12-2015,33.53956801,91.8663817,4.805496741,92.92433328,222.7617891,71.00677784,977.5417611,62.80962761,297.184208,22.35684508,spring
27-12-2015,18.49982087,15.86816916,2.936797748,29.17108036,544.9258396,124.4117553,1026.074334,0.33144034,307.3372069,24.08519145,spring
28-12-2015,-8.887183536,98.49927377,1.589799857,10.95743016,202.7291125,143.1978301,1037.895277,50.45035083,340.8613266,23.84633087,spring
29-12-2015,25.34356447,0.406167414,3.95614679,85.61375349,920.6559818,108.2231393,969.4989207,73.65595847,325.5242325,5.706746084,spring
30-12-2015,31.52745985,136.3123409,4.451954301,82.29047201,1120.82679,17.95717104,957.7009616,62.13509579,411.8971968,0.166711432,rainy
31-12-2015,24.7525499,68.53074073,1.309969802,51.08814754,311.5658007,69.18979789,987.5052921,62.76350965,407.8141093,23.84134831,spring
01-01-2016,7.210532197,26.6135708,3.844148526,81.74461177,375.6353747,128.5064595,994.0131874,32.66044944,207.9885383,29.18948809,winter
02-01-2016,13.58568526,43.05877108,2.896903733,50.46550325,276.1704289,73.74630078,955.3134057,63.37347627,412.8894991,-2.25464798,spring
03-01-2016,18.60612014,135.1656526,4.410719196,30.20630328,306.1734871,121.6091533,997.003536,85.47627626,266.6026384,15.45880967,spring
04-01-2016,6.774368782,43.68076105,3.753502856,48.34491014,442.7232543,116.3841935,1045.114557,49.66432061,325.9467094,3.185080087,winter
05-01-2016,14.23532054,12.97537149,10.00287971,53.81868651,409.2879584,23.97671671,988.5629696,54.17038453,266.7369904,9.433133292,spring
06-01-2016,33.94808366,42.53379997,5.69118234,10.81030722,523.6873581,49.42324288,1040.001025,83.83867251,235.6911167,12.88976737,summer
07-01-2016,10.05567504,102.5708147,3.536792779,20.19965618,677.4370945,114.586651,1034.857548,12.18526851,375.1779146,11.54695531,spring
08-01-2016,17.03018001,218.9016448,7.981383502,88.72885889,900.2875967,23.87669194,993.657282,60.10868752,485.1879315,20.46665784,rainy
09-01-2016,27.16637652,43.86351022,0,45.31828839,1072.937567,63.41845602,1020.651263,47.44294969,311.5896441,28.86706577,spring
10-01-2016,3.903571934,8.459123187,6.685386057,39.83204548,605.3173446,20.6034579,970.9059021,41.72713324,403.480512,-6.557858165,winter
11-01-2016,33.55975082,73.86622273,5.610591385,89.95208862,1099.870749,35.355613,963.5111134,40.7641292,335.9159108,17.3376242,spring
12-01-2016,13.82299416,289.0009602,5.881547752,23.91126997,847.7316118,42.84315568,950.2117338,63.28568607,254.3844886,10.93214428,spring
13-01-2016,9.469349296,32.08810927,3.431709684,29.5288577,901.799667,79.53978324,957.3325033,89.7584117,476.290311,5.866701054,winter
14-01-2016,33.877393,24.20372949,7.510723883,84.51554726,674.4679094,136.7856925,1012.832554,65.0059652,334.8832911,16.48590131,spring
15-01-2016,28.71763656,40.20400923,6.040707943,35.16892108,675.5419862,57.83365658,1038.540712,26.43697368,202.5227055,25.44568853,summer
16-01-2016,9.751333598,9.00217846,7.595196637,66.99090346,685.1703843,127.4948472,1047.783975,13.78041076,336.992034,14.42441488,winter
17-01-2016,16.18347539,177.5139693,2.372016402,76.56144922,641.1755624,104.2766522,998.246925,97.82448977,201.779879,22.82067037,rainy
18-01-2016,22.83587935,91.11135211,8.334625366,30.0448267,604.7663622,117.0680538,964.0493075,30.41541553,438.1762503,1.812066959,spring
19-01-2016,16.73024534,5.99499121,3.409164697,32.80670373,952.0158015,114.3309396,950.0145939,46.61857314,310.3568426,7.506511418,spring
20-01-2016,32.84369883,145.0952481,0.582171369,56.46655865,526.4500955,45.31770287,1048.488884,1.734380429,384.3826261,-3.027420451,spring
21-01-2016,28.63303941,143.0770803,10.49054499,81.29923345,327.408553,35.43757113,1031.783074,81.11684896,430.0147505,12.90262888,rainy
22-01-2016,-10.02453184,19.01580679,7.487900181,59.89397826,249.1262053,146.6374855,1002.367013,79.31031575,208.3116357,19.57851241,winter
23-01-2016,11.73711793,48.26644212,10.76074,16.06027626,1067.537563,110.6741163,974.5597857,69.46871066,355.424812,13.17283027,spring
24-01-2016,14.59851535,5.869084362,4.941036716,41.57534615,1049.171679,54.86674172,1001.771565,35.60646233,391.4233521,26.48128667,spring
25-01-2016,15.29573438,4.397394427,7.967424199,39.75740855,368.0069677,83.15734859,1033.854668,37.36304553,341.3498344,24.37487076,spring
26-01-2016,24.46038616,34.83713794,8.722474435,82.68417158,230.0253505,116.3807881,1005.598686,49.60089645,291.8880419,6.975251426,spring
27-01-2016,31.34785945,2.547723854,3.961120288,36.06972832,1156.504809,8.365231134,1049.550995,40.20013788,338.9652349,12.89007366,summer
28-01-2016,13.59452078,103.9287399,0.182003714,91.10957076,630.2185841,14.85487745,960.672567,16.84410356,317.9569023,15.88075429,rainy
29-01-2016,8.731265619,131.6207386,6.242376452,40.14857852,202.7148674,3.761921076,1048.252776,23.10270194,383.4705798,22.29890218,spring
30-01-2016,16.76040731,3.483927366,5.85320986,27.46973768,336.8387803,24.61004178,1008.464551,33.0826264,340.7335289,-7.010157545,spring
31-01-2016,-1.651018643,2.421959229,5.981705459,58.59459182,874.1346151,17.90316217,1006.794813,1.989050843,239.0601066,22.29657187,winter
01-02-2016,26.96868569,12.51403663,5.002361801,44.77485576,189.4479379,69.45794667,985.9148323,34.12505198,225.1767662,-7.334478415,spring
02-02-2016,18.74795385,132.9332671,3.451725598,68.28313013,576.3705294,43.07992171,954.0904862,82.10839512,248.9636526,18.78126249,spring
03-02-2016,15.85307548,73.27004453,3.172728987,92.41416506,570.3413134,6.838432755,1026.044414,46.92498888,219.6843815,8.612623947,spring
04-02-2016,22.18751189,56.42746625,7.07060793,94.66978588,854.2459703,67.4165728,977.5866473,18.5623392,276.0697003,-0.510100305,spring
05-02-2016,10.8231085,74.88302375,0,30.46281375,319.3441568,86.7865138,985.0039765,69.47741735,220.9881522,18.27939863,spring
06-02-2016,16.49855477,11.12448712,0,24.60441529,1182.147787,55.53454003,1003.370531,2.164258425,381.0743316,24.81517025,spring
07-02-2016,13.2163654,14.82526837,0,94.59613621,270.8069325,39.05235388,955.6962144,15.45701039,333.4035691,23.14867365,spring
08-02-2016,1.060760918,19.10906236,0,83.11850268,758.2029743,58.56833852,951.0790548,58.21386447,276.6361548,-2.234927158,winter
09-02-2016,19.93294828,46.45181988,4.57145597,33.55083935,460.9124894,77.98473149,960.4939765,67.24004125,203.7648174,14.16412919,spring
10-02-2016,45.17710525,46.85274943,6.680989077,82.44589452,246.1680841,65.40416222,1023.534947,29.47364012,243.8721939,16.5248372,spring
11-02-2016,20.27940561,11.6980757,6.57467411,76.69491487,692.771897,13.99132708,969.0541878,27.7982019,400.0146615,-7.90595516,spring
12-02-2016,12.26832931,28.69955867,1.344160508,32.82057989,286.4649155,68.52573754,1001.42747,2.064835077,274.8225281,3.129716766,spring
13-02-2016,20.56850861,58.56235706,0,91.52059207,847.8335735,108.0499865,968.5902201,28.49462676,299.8764694,-5.82854772,spring
14-02-2016,9.05191061,18.52560404,5.495468892,38.96241804,135.6739627,122.9995569,978.4740097,95.93115889,222.8990885,6.673008987,winter
15-02-2016,14.03224973,3.923871774,6.537900346,53.21611715,661.4340513,65.9307588,953.7919006,39.70705311,364.4844694,19.0909663,spring
16-02-2016,15.74096031,10.99431678,6.737246698,64.83353801,340.881142,149.0689712,986.646269,32.78262909,441.3102987,22.21088578,spring
17-02-2016,14.45188948,9.000349047,0.742101314,27.21369287,1144.993998,126.4287422,963.6362045,62.65862033,305.9876962,20.52980685,spring
18-02-2016,17.06120915,49.97584443,7.483621877,65.01592087,881.5850712,32.30775318,1005.812275,98.9093545,234.4105201,0.866831262,spring
19-02-2016,26.90796521,3.550583997,5.541985258,73.56447775,930.8100755,68.51551691,1033.620528,43.77173454,486.1909952,-4.052572296,spring
20-02-2016,15.93322452,108.0323956,2.011384502,19.13923777,875.8851458,44.31959707,1037.837023,9.494211338,353.3828668,24.89993904,spring
21-02-2016,17.03903333,4.408082205,3.119571015,44.14135201,832.4849992,82.53598525,1043.336655,71.74346696,226.8268946,19.70052456,spring
22-02-2016,0.826053012,45.5539342,2.326587497,65.08536387,251.8528055,33.61783634,962.3895831,89.74262429,349.2123588,20.21084244,winter
23-02-2016,6.772609141,132.6302793,2.56245905,93.35952003,1197.171202,5.284395103,1001.64526,68.03739341,213.4753015,0.833998956,rainy
24-02-2016,20.81444007,3.222815757,8.290135864,90.18851285,823.1131426,135.6572722,961.4760285,49.72728897,216.5876914,12.88587322,spring
25-02-2016,31.4177079,24.15281244,6.562590769,25.27005837,1087.116945,77.96411118,980.6459253,24.64458535,295.547575,25.91637441,summer
26-02-2016,18.11693034,19.87081382,1.674149935,64.94571057,654.1866116,137.2443267,973.1325175,44.59916948,403.1770071,23.36642362,spring
27-02-2016,19.26171148,21.09563968,3.644458871,18.82160493,414.5682089,17.72273449,951.2453706,42.22405333,411.5169524,0.695514277,spring
28-02-2016,5.811761354,45.85348494,6.803675677,36.44910023,580.9522892,22.72238608,1043.18293,96.26776922,470.436327,28.03362492,winter
29-02-2016,11.79376222,15.19755799,0,63.75432359,539.0753777,33.9726092,1028.170354,3.694665375,232.3958775,5.148208015,spring
01-03-2016,22.38270024,1.38515855,6.796670031,17.32282763,117.5553133,68.56784302,1001.899042,36.46593633,339.1955932,12.90752349,spring
02-03-2016,32.02742255,163.871662,10.93443861,89.99758544,842.4319516,132.0003141,984.487366,31.10525177,342.9084437,19.25288762,rainy
